repo https://github.com/CBIIT/ctdc-model
commit 7952271
node	property	value_or_TYPE
participant_id	<A sequence of letters, numbers, or characters that uniquely identifies the participant who has taken part in the investigation or research study.> The globally unique ID by which any given participant can be unambiguously identified and displayed across studies/trials. <br>CDE ID = 12220014 <br>This property is used as the key via which child records, e.g. specimen records, can be associated with the appropriate participant during data loading, and to identify the correct records during data updates.
participant_status_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each participant_status record, used to identify the correct participant_status records during data updates. The value of this property will generally be the same as the value of the participant_id property. <br>CDE ID = 14822135
person_first_name	<A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname. Synonym = Given Name.> The first or given name of the person responsible for the conduct of the clinical trial or research project. <br>CDE ID = 2179589
person_last_name	<A means of identifying an individual by using a word or group of words indicating a person's last (family) name. Synonym = Last Name, Surname.> The last or family name of the person responsible for the conduct of the clinical trial or research project. <br>CDE ID = 2179591
person_middle_name	<A means of identifying an individual by using a word or group of words indicating a person's middle name.> The middle name of the person responsible for the conduct of the clinical trial or research project. <br>CDE ID = 2179590
person_orcid	<A persistent unique digital identifier assigned to a person by the Open Researcher and Contributor ID (ORCID) organization.> A persistent unique digital identifier assigned to a principal investigator by the Open Researcher and Contributor ID (ORCID) organization. <br>CDE ID = 10624734
person_record_id	A globally unique identifier via which principle investigator can be differentiated across studies; specifically the value of study_id concatenated with the value of pi_last_name, <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate principle investigator, and to identify the correct principle investigator records during data updates.
primary_cause_of_death	<The circumstance or condition of greatest rank or importance that results in the death of a living being.> <br>CDE ID = 4783274
primary_diagnosis_disease_group	<A term describing the main condition for evaluation and treatment as captured in the Disease or Diagnosis (C2991) branch of the National Cancer Institute Thesaurus (NCIt) hierarchy tree.> <br>CDE ID = 14905532
primary_disease_site	<The location within the body from where the disease of interest originated as captured in the Uberon identifier.> <br>CDE ID = 14883047
program_name	<The narrative title used to refer to a broad framework (an administrative umbrella) of goals under which related projects or other research activities are grouped. Example - Clinical Proteomic Tumor Analysis.> <br>CDE ID = 11444542
program_short_name	<An acronym or abbreviated form of the title of a broad framework of goals under which related projects or other research activities are grouped. For example, CPTAC.> <br>CDE ID = 11459801 <br>This property is used as the key via which child records, e.g. project and/or study/trial records, can be associated with the appropriate program during data loading, and to identify the correct records during data updates.
race	<The text for reporting information about race based on the Office of Management and Budget (OMB) categories.> <br>CDE ID = 2192199
radiation_dose	<The quantity of radiation energy administered, taken, or absorbed.> The dose at which the radiotherapy in question was administered, exclusive of the dosage units. CDE ID = 14986422
radiation_dose_units	<A standard unit of measurement associated with the total quantity or strength of therapeutic radiation received or absorbed.> The units of measure for the dose at which the radiotherapy in question was administered. <br>CDE ID = 13383458
radiation_extent	<The extent of radiation exposure administered to the patient's body during radiation therapy.> CDE ID = 7063755
radiation_frequency	<Words which describe the number of occurrences of radiation therapy within a given time period.> The frequency at which the radiotherapy in question was administered. <br>CDE ID = 14918782
radiological_procedure	The name and/or a brief narrative description of the radiological procedure performed upon the participant. <br>CDE ID = 6411539
radiological_procedure_anatomical_location	The anatomical site or sites participant to the radiological procedure in question.
radiological_procedure_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each radiological procedure record, used to identify the correct radiological procedure record during data updates. <br>CDE ID = 14822135
radiology_images_available	<A response to indicate whether or not any radiology images are available for an individual.> An indicator as to whether any radiology images relating to the participant in question are available. <br>CDE ID = 14735826
radiology_report_available	<A response to indicate whether or not any radiology reports are available for an individual.> An indicator as to whether any radiology reports results relating to the participant in question are available. <br>CDE ID = 14735825
radiotherapy_end_date	<The number of days from the date of enrollment to the date of treatment end.> The date upon which administration of the radiotherapy in question ended, expressed as the number of days before or after study enrollment the radiotherapy ended. <br>CDE ID = 14984563
radiotherapy_start_date	<The number of days from the date of enrollment to the date of treatment start.> The date upon which administration of the radiotherapy in question began, expressed as the number of days before or after study enrollment the radiotherapy began. <br>CDE ID = 14984532
repository_name	<The words by which the storage location for imaging records is known.> The name of the image repository within which the image collection can be found, stated in the form of the appropriate acronym. <br>CDE ID = 14826003
sex	<A textual description of a person's sex at birth.> CDE ID = 7572817
snomed_disease_code	A 9-digit numerical code for the primary disease with which the participant in question has been diagnosed. <br>CDE ID = 6642369
snomed_disease_term	Description pending
specimen_category	<The biospecimen grouping that describes the kind of material that forms the sample.> <br>CDE ID = 12445832 (updated 06-03-24)
specimen_record_id	<A sequence of characters used to identify the kind of material that forms the parent sample.> <br>CDE ID =  14986442
specimen_type	<The kind of material that forms the parent sample as captured in the Ontology for Biobanking (OBIB).> <br>CDE ID = 14986443
stage_of_disease	<Stage group determined from clinical information on the tumor (T), regional node (N) and metastases (M) and by grouping cases with similar prognosis for cancer.> The stage of the primary disease with which the participant in question has been diagnosed. <br>CDE ID = 3440332
study_description	<A textual description of the study, with components such as objectives or goals.> A narrative description of the study/trial. <br>CDE ID = 3444002
study_id	<A unique identifier assigned to a clinical study.> Any external identifier by which the study/trial in question is known.<br>CDE ID = 5054234
study_name	<The narrative title used as a textual label for a research data collection.> <br>CDE ID = 11459810
study_short_name	<The acronym or abbreviated form of the title for a research data collection.> <br>CDE ID = 11459812 <br>This property is used as the key via which child records, e.g. image collection and participant records, can be associated with the appropriate study/trial during data loading, and to identify the correct records during data updates.
study_type	<A classification of the study based upon the primary intent of the study's activities.> <br>CDE ID = 11160683
surgical_procedure	<The type of surgical procedure categorized by type or purpose.> The name and/or a brief narrative description of the surgical procedure performed upon the participant. <br>CDE ID = 13383457
surgical_procedure_anatomical_location	<The Uberon identifier for the location within the body where a procedure was performed.> The anatomical site or sites at which the surgical procedure in question was performed. <br>CDE ID = 14980609
surgical_procedure_date	The date upon which the surgical procedure in question was performed.
surgical_procedure_findings	<Words which describe observations that are made during surgery.> A narrative description of any significant findings observed during the surgical procedure in question. <br>CDE ID = 14918773
surgical_procedure_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each surgical procedure record, used to identify the correct surgical procedure records during data updates. <br>CDE ID = 14822135
surgical_procedure_therapeutic	<A response which indicates whether the administration of a therapeutic procedure that is intended to alter or stop a pathologic process occurred.> An indication as to whether the surgical procedure in question was performed with therapeutic intent. <br>CDE ID = 6765611
survival_status	<The participant's survival state as being living or deceased.> <br>CDE ID = 2847330
targeted_therapy	<A term describing a therapeutic agent as captured in the Pharmacological Substance (C1909) or Drug or Chemical by Structure (C1913) branch of the National Cancer Institute Thesaurus (NCIt) hierarchy tree.> The name of the therapeutic agent administered to a participant as a targeted therapy, i.e. one that is considered to have enhanced therapeutic effects upon the specific type of cancer with which the participant has been diagnosed, and/or upon that type of cancer specifically within the context of a given participant because of factors such as tumor histology, grade, gene expression and genetic make-up. Notably, a therapeutic agent considered to be and administered as a targeted therapy in one participant based upon the specifics of such characteristics can, conversely, be considered and administered as a non-targeted therapy in another participant, because of differences in his or her type of cancer per se, or the specific context of the cancer in question. <br>CDE ID = 14913015
targeted_therapy_dose	<The amount that represents the dose of the agent.> The dose at which the targeted therapeutic agent in question was administered, exclusive of dosage units. <br>CDE ID = 2182728
targeted_therapy_dose_units	<Text name to represent units of measure used to describe dosages of an agent or measure.> The units of measure for the dose at which the targeted therapeutic agent in question was administered. <br>CDE ID = 2321160
targeted_therapy_end_date	<The number of days from the date of enrollment to the date of treatment end.> The date upon which administration of the targeted therapy in question ended, expressed as the number of days before or after study enrollment the targeted therapy administration ended. <br>CDE ID = 14984563
targeted_therapy_frequency	<The frequency of how often a medication is being administered.> The frequency at which the targeted therapeutic agent in question was administered. <br>CDE ID = 2003878
targeted_therapy_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each targeted therapy record, used to identify the correct targeted therapy records during data updates. <br>CDE ID = 14822135
targeted_therapy_start_date	<The number of days from the date of enrollment to the date of treatment start.> The date upon which administration of the targeted therapy in question began, expressed as the number of days before or after study enrollment the targeted therapy administration began. <br>CDE ID = 14984532
tissue_category	<A text term based on categorization of cytologic atypia found in cellular molecules, cells, tissues, organs, body fluids, or body excretory products.>  <br>CDE ID = 14688604
tumor_grade	<A text term to express the degree of abnormality of cancer cells as a measure of differentiation and aggressiveness.> <br>CDE ID = 11325685
weight	<The number that describes the vertical force exerted by the mass of an individual as a result of gravity.> The weight of the participant as of enrollment, measured in kg. <br>CDE ID = 2179689
